time,open,high,low,close,volume,bid,ask
2023-06-25 00:00:00,1922.951,1933.28,1892.839,1919.333,459043.0,1919.333,1919.5330000000001
2023-07-02 00:00:00,1918.552,1934.845,1902.568,1925.339,420382.0,1925.339,1925.539
2023-07-09 00:00:00,1925.288,1963.671,1912.299,1955.223,448416.0,1955.223,1955.423
2023-07-16 00:00:00,1954.975,1987.421,1945.553,1961.851,444157.0,1961.851,1962.0510000000002
2023-07-23 00:00:00,1962.228,1982.133,1942.018,1959.184,480347.0,1959.184,1959.384
2023-07-30 00:00:00,1959.875,1972.326,1925.071,1942.483,449377.0,1942.483,1942.683
2023-08-06 00:00:00,1942.56,1946.648,1910.694,1913.786,406875.0,1913.786,1913.986
2023-08-13 00:00:00,1913.666,1916.156,1884.996,1889.529,402351.0,1889.529,1889.729
2023-08-20 00:00:00,1889.357,1923.056,1884.547,1914.321,395008.0,1914.321,1914.521
2023-08-27 00:00:00,1915.974,1952.331,1912.694,1939.704,365880.0,1939.704,1939.904
2023-09-03 00:00:00,1939.987,1946.232,1915.153,1918.973,324894.0,1918.973,1919.173
2023-09-10 00:00:00,1919.621,1930.44,1900.918,1923.831,381739.0,1923.831,1924.031
2023-09-17 00:00:00,1924.077,1947.361,1913.641,1925.231,363453.0,1925.231,1925.431
2023-09-24 00:00:00,1926.116,1927.147,1846.282,1848.796,398846.0,1848.796,1848.996
2023-10-01 00:00:00,1847.284,1848.885,1810.402,1831.9,493234.0,1831.9,1832.1000000000001
2023-10-08 00:00:00,1853.39,1932.593,1844.161,1932.217,458092.0,1932.217,1932.4170000000001
2023-10-15 00:00:00,1927.521,1997.135,1908.144,1980.769,527207.0,1980.769,1980.969
2023-10-22 00:00:00,1972.732,2009.356,1953.409,2006.083,521567.0,2006.083,2006.2830000000001
2023-10-29 00:00:00,2002.989,2007.849,1969.823,1992.516,494393.0,1992.516,1992.7160000000001
2023-11-05 00:00:00,1991.419,1993.042,1932.898,1938.353,446768.0,1938.353,1938.553
2023-11-12 00:00:00,1941.002,1993.409,1921.384,1980.635,434850.0,1980.635,1980.834
